OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
1901,218,2024-11-02 17:10:56,2024-11-02 17:24:56,115,Delivered
1902,265,2024-11-13 03:37:56,2024-11-13 03:54:56,176,Delivered
1903,9,2024-10-25 11:34:56,2024-10-25 11:50:56,1467,Delivered
1904,162,2024-10-09 06:56:56,2024-10-09 07:12:56,888,Delivered
1905,299,2024-11-19 15:05:56,2024-11-19 15:14:56,259,Delivered
1906,277,2024-10-29 23:24:56,2024-10-29 23:37:56,1120,Delivered
1907,152,2024-10-10 10:21:56,2024-10-10 10:31:56,555,Delivered
1908,182,2024-10-30 20:13:56,2024-10-30 20:22:56,420,Delivered
1909,84,2024-10-29 01:44:56,2024-10-29 01:55:56,1081,Delivered
1910,12,2024-11-12 22:58:56,2024-11-12 23:14:56,615,Delivered
1911,146,2024-10-29 13:13:56,2024-10-29 13:25:56,1104,Delivered
1912,264,2024-10-30 03:54:56,2024-10-30 04:09:56,684,Delivered
1913,86,2024-11-01 12:50:56,2024-11-01 13:03:56,601,Delivered
1914,165,2024-10-29 03:13:56,2024-10-29 03:22:56,685,Delivered
1915,171,2024-11-09 03:39:56,2024-11-09 03:52:56,517,Delivered
1916,275,2024-10-31 05:21:56,2024-10-31 05:37:56,1061,Delivered
1917,209,2024-10-16 05:26:56,2024-10-16 05:43:56,423,Delivered
1918,44,2024-10-31 21:14:56,2024-10-31 21:29:56,1323,Delivered
1919,61,2024-09-27 19:02:56,2024-09-27 19:12:56,1251,Delivered
1920,14,2024-10-28 19:27:56,2024-10-28 19:40:56,1200,Delivered
1921,77,2024-10-20 03:09:56,2024-10-20 03:26:56,692,Delivered
1922,117,2024-11-06 16:25:56,2024-11-06 16:37:56,390,Delivered
1923,45,2024-10-27 21:18:56,2024-10-27 21:27:56,837,Delivered
1924,276,2024-10-29 11:49:56,2024-10-29 11:58:56,502,Delivered
1925,38,2024-10-24 14:49:56,2024-10-24 15:03:56,487,Delivered
1926,13,2024-11-24 00:01:56,2024-11-24 00:18:56,595,Delivered
1927,165,2024-11-22 20:26:56,2024-11-22 20:36:56,479,Delivered
1928,184,2024-10-14 14:56:56,2024-10-14 15:07:56,503,Delivered
1929,300,2024-10-07 22:46:56,2024-10-07 23:03:56,1143,Delivered
1930,256,2024-10-10 18:00:56,2024-10-10 18:14:56,287,Delivered
1931,215,2024-11-01 16:48:56,2024-11-01 17:00:56,121,Delivered
1932,67,2024-11-10 18:03:56,2024-11-10 18:20:56,1494,Delivered
1933,294,2024-11-02 23:48:56,2024-11-03 00:00:56,916,Delivered
1934,187,2024-10-01 01:27:56,2024-10-01 01:42:56,1063,Delivered
1935,50,2024-10-04 02:12:56,2024-10-04 02:28:56,840,Delivered
1936,121,2024-10-22 07:12:56,2024-10-22 07:20:56,508,Delivered
1937,141,2024-10-12 06:14:56,2024-10-12 06:24:56,956,Delivered
1938,120,2024-09-27 03:01:56,2024-09-27 03:09:56,351,Delivered
1939,269,2024-10-22 16:42:56,2024-10-22 16:50:56,1459,Delivered
1940,283,2024-11-13 06:27:56,2024-11-13 06:42:56,993,Delivered
1941,4,2024-10-20 10:37:56,2024-10-20 10:54:56,196,Delivered
1942,243,2024-11-04 03:37:56,2024-11-04 03:51:56,1164,Delivered
1943,284,2024-10-15 10:49:56,2024-10-15 11:03:56,1448,Delivered
1944,117,2024-11-10 03:53:56,2024-11-10 04:01:56,1217,Delivered
1945,282,2024-11-20 02:24:56,2024-11-20 02:32:56,1044,Delivered
1946,25,2024-11-18 00:17:56,2024-11-18 00:27:56,1130,Delivered
1947,135,2024-10-26 00:31:56,2024-10-26 00:48:56,358,Delivered
1948,247,2024-09-28 16:29:56,2024-09-28 16:40:56,382,Delivered
1949,89,2024-10-01 02:18:56,2024-10-01 02:34:56,955,Delivered
1950,166,2024-11-11 08:16:56,2024-11-11 08:24:56,1153,Delivered
1951,109,2024-10-13 00:15:56,2024-10-13 00:29:56,1087,Delivered
1952,137,2024-10-05 11:45:56,2024-10-05 12:02:56,1074,Delivered
1953,30,2024-10-06 01:42:56,2024-10-06 01:55:56,1397,Delivered
1954,219,2024-11-21 13:41:56,2024-11-21 13:57:56,660,Delivered
1955,182,2024-10-05 23:39:56,2024-10-05 23:53:56,1184,Delivered
1956,120,2024-10-31 17:12:56,2024-10-31 17:25:56,558,Delivered
1957,284,2024-11-04 00:12:56,2024-11-04 00:26:56,428,Delivered
1958,122,2024-11-16 11:43:56,2024-11-16 11:56:56,1228,Delivered
1959,90,2024-10-29 03:39:56,2024-10-29 03:51:56,213,Delivered
1960,75,2024-10-16 16:46:56,2024-10-16 17:01:56,790,Delivered
1961,180,2024-09-27 00:03:56,2024-09-27 00:13:56,104,Delivered
1962,227,2024-11-24 07:53:56,2024-11-24 08:04:56,1170,Delivered
1963,43,2024-11-12 18:36:56,2024-11-12 18:52:56,1410,Delivered
1964,252,2024-11-06 11:11:56,2024-11-06 11:28:56,229,Delivered
1965,68,2024-11-24 00:26:56,2024-11-24 00:35:56,1029,Delivered
1966,63,2024-11-18 14:07:56,2024-11-18 14:19:56,1153,Delivered
1967,191,2024-10-31 09:04:56,2024-10-31 09:15:56,587,Delivered
1968,270,2024-10-22 13:59:56,2024-10-22 14:10:56,1475,Delivered
1969,50,2024-10-22 10:06:56,2024-10-22 10:17:56,1198,Delivered
1970,1,2024-10-22 00:38:56,2024-10-22 00:54:56,832,Delivered
1971,169,2024-10-25 16:06:56,2024-10-25 16:22:56,751,Delivered
1972,66,2024-10-09 22:01:56,2024-10-09 22:11:56,470,Delivered
1973,243,2024-10-28 10:26:56,2024-10-28 10:34:56,545,Delivered
1974,99,2024-10-28 12:03:56,2024-10-28 12:20:56,145,Delivered
1975,125,2024-11-22 20:56:56,2024-11-22 21:09:56,1295,Delivered
1976,24,2024-11-05 08:25:56,2024-11-05 08:42:56,630,Delivered
1977,211,2024-11-10 22:26:56,2024-11-10 22:38:56,703,Delivered
1978,201,2024-10-08 21:50:56,2024-10-08 22:01:56,516,Delivered
1979,238,2024-10-29 11:13:56,2024-10-29 11:23:56,1060,Delivered
1980,162,2024-10-21 16:12:56,2024-10-21 16:27:56,1371,Delivered
1981,274,2024-11-14 08:37:56,2024-11-14 08:48:56,399,Delivered
1982,157,2024-10-25 03:12:56,,833,Cancelled
1983,207,2024-10-28 04:22:56,2024-10-28 04:34:56,1046,Delivered
1984,173,2024-11-22 22:27:56,2024-11-22 22:44:56,279,Delivered
1985,133,2024-10-05 22:33:56,2024-10-05 22:42:56,1498,Delivered
1986,111,2024-09-30 03:52:56,2024-09-30 04:01:56,685,Delivered
1987,39,2024-11-08 16:47:56,2024-11-08 16:58:56,1234,Delivered
1988,12,2024-11-19 23:29:56,,1142,Cancelled
1989,275,2024-11-17 16:39:56,2024-11-17 16:55:56,1407,Delivered
1990,249,2024-11-19 21:38:56,2024-11-19 21:49:56,1292,Delivered
1991,192,2024-11-17 20:14:56,2024-11-17 20:30:56,406,Delivered
1992,38,2024-10-24 15:45:56,2024-10-24 15:54:56,652,Delivered
1993,38,2024-11-10 01:17:56,2024-11-10 01:33:56,826,Delivered
1994,258,2024-10-15 11:14:56,2024-10-15 11:26:56,494,Delivered
1995,172,2024-10-09 15:51:56,2024-10-09 16:08:56,910,Delivered
1996,148,2024-11-08 04:10:56,2024-11-08 04:25:56,1420,Delivered
1997,2,2024-11-24 10:30:56,2024-11-24 10:40:56,506,Delivered
1998,114,2024-10-08 10:32:56,2024-10-08 10:49:56,552,Delivered
1999,95,2024-10-20 16:16:56,2024-10-20 16:28:56,205,Delivered
2000,74,2024-10-09 06:45:56,2024-10-09 06:58:56,1096,Delivered
2001,127,2024-11-15 06:40:56,2024-11-15 06:52:56,327,Delivered
2002,19,2024-09-27 23:20:56,2024-09-27 23:33:56,445,Delivered
2003,2,2024-10-26 12:56:56,2024-10-26 13:06:56,1356,Delivered
2004,160,2024-11-11 16:20:56,2024-11-11 16:30:56,1143,Delivered
2005,299,2024-10-31 18:09:56,2024-10-31 18:21:56,619,Delivered
2006,186,2024-10-25 11:17:56,2024-10-25 11:33:56,1339,Delivered
2007,210,2024-10-04 17:01:56,2024-10-04 17:13:56,842,Delivered
2008,226,2024-11-21 12:15:56,2024-11-21 12:27:56,1412,Delivered
2009,82,2024-10-06 04:53:56,2024-10-06 05:01:56,885,Delivered
2010,137,2024-11-15 04:38:56,2024-11-15 04:53:56,157,Delivered
2011,264,2024-10-10 19:41:56,2024-10-10 19:49:56,1117,Delivered
2012,112,2024-11-03 23:52:56,2024-11-04 00:09:56,223,Delivered
2013,82,2024-11-13 06:27:56,2024-11-13 06:38:56,112,Delivered
2014,131,2024-10-10 04:50:56,2024-10-10 04:58:56,396,Delivered
2015,52,2024-10-11 09:16:56,2024-10-11 09:26:56,1036,Delivered
2016,288,2024-09-29 09:50:56,2024-09-29 10:03:56,1055,Delivered
2017,34,2024-10-06 05:06:56,2024-10-06 05:14:56,1292,Delivered
2018,59,2024-09-30 08:28:56,2024-09-30 08:40:56,759,Delivered
2019,6,2024-09-28 14:14:56,2024-09-28 14:31:56,1355,Delivered
2020,179,2024-11-05 16:38:56,2024-11-05 16:48:56,290,Delivered
2021,204,2024-09-28 09:16:56,2024-09-28 09:27:56,151,Delivered
2022,265,2024-10-26 16:06:56,2024-10-26 16:20:56,1093,Delivered
2023,160,2024-10-08 19:43:56,2024-10-08 19:54:56,1170,Delivered
2024,25,2024-10-22 03:13:56,2024-10-22 03:22:56,321,Delivered
2025,173,2024-11-11 16:08:56,2024-11-11 16:17:56,921,Delivered
2026,247,2024-11-05 07:45:56,2024-11-05 07:56:56,898,Delivered
2027,276,2024-10-07 00:29:56,2024-10-07 00:37:56,886,Delivered
2028,84,2024-11-23 01:32:56,2024-11-23 01:46:56,1017,Delivered
2029,152,2024-11-16 23:21:56,2024-11-16 23:31:56,758,Delivered
2030,29,2024-11-18 02:00:56,2024-11-18 02:12:56,543,Delivered
2031,32,2024-10-13 02:00:56,2024-10-13 02:12:56,680,Delivered
2032,42,2024-09-30 10:02:56,2024-09-30 10:17:56,348,Delivered
2033,259,2024-10-06 15:10:56,2024-10-06 15:27:56,157,Delivered
2034,133,2024-11-21 23:25:56,2024-11-21 23:40:56,256,Delivered
2035,103,2024-10-11 03:03:56,2024-10-11 03:17:56,750,Delivered
2036,260,2024-10-30 18:23:56,2024-10-30 18:31:56,1322,Delivered
2037,36,2024-11-16 12:36:56,2024-11-16 12:45:56,1378,Delivered
2038,196,2024-11-08 03:16:56,2024-11-08 03:26:56,763,Delivered
2039,175,2024-11-07 18:11:56,2024-11-07 18:23:56,1039,Delivered
2040,228,2024-10-26 23:32:56,2024-10-26 23:42:56,681,Delivered
2041,77,2024-11-13 23:30:56,2024-11-13 23:45:56,1176,Delivered
2042,10,2024-11-04 19:59:56,2024-11-04 20:09:56,1390,Delivered
2043,91,2024-10-26 05:06:56,2024-10-26 05:18:56,285,Delivered
2044,179,2024-10-28 01:05:56,2024-10-28 01:18:56,1263,Delivered
2045,267,2024-10-11 21:13:56,2024-10-11 21:26:56,362,Delivered
2046,50,2024-10-17 16:07:56,2024-10-17 16:21:56,1080,Delivered
2047,106,2024-10-09 03:51:56,2024-10-09 04:01:56,464,Delivered
2048,196,2024-11-01 11:04:56,2024-11-01 11:15:56,781,Delivered
2049,169,2024-11-17 07:39:56,2024-11-17 07:50:56,360,Delivered
2050,109,2024-11-16 23:27:56,2024-11-16 23:37:56,1029,Delivered
2051,89,2024-10-21 23:10:56,2024-10-21 23:26:56,1146,Delivered
2052,228,2024-10-25 07:26:56,2024-10-25 07:39:56,985,Delivered
2053,267,2024-11-20 18:35:56,2024-11-20 18:51:56,1172,Delivered
2054,108,2024-10-10 18:24:56,2024-10-10 18:37:56,1117,Delivered
2055,147,2024-09-29 00:44:56,2024-09-29 00:53:56,740,Delivered
2056,297,2024-10-31 09:54:56,2024-10-31 10:10:56,289,Delivered
2057,195,2024-11-22 04:01:56,2024-11-22 04:17:56,1019,Delivered
2058,1,2024-10-09 01:37:56,2024-10-09 01:48:56,406,Delivered
2059,130,2024-10-24 02:07:56,2024-10-24 02:23:56,1402,Delivered
2060,183,2024-10-17 16:56:56,2024-10-17 17:05:56,359,Delivered
2061,114,2024-11-10 21:01:56,2024-11-10 21:15:56,693,Delivered
2062,71,2024-10-08 06:24:56,2024-10-08 06:35:56,1158,Delivered
2063,155,2024-10-04 21:54:56,2024-10-04 22:09:56,800,Delivered
2064,31,2024-10-27 10:30:56,2024-10-27 10:38:56,612,Delivered
2065,270,2024-10-14 09:47:56,2024-10-14 09:59:56,1376,Delivered
2066,227,2024-10-15 07:15:56,2024-10-15 07:25:56,1025,Delivered
2067,95,2024-10-09 12:32:56,2024-10-09 12:44:56,1071,Delivered
2068,44,2024-11-01 07:35:56,2024-11-01 07:47:56,395,Delivered
2069,91,2024-10-31 08:50:56,2024-10-31 08:59:56,1105,Delivered
2070,129,2024-10-25 14:03:56,2024-10-25 14:18:56,1040,Delivered
2071,46,2024-11-23 12:46:56,2024-11-23 13:03:56,859,Delivered
2072,98,2024-10-07 07:41:56,,1465,Cancelled
2073,121,2024-11-02 12:35:56,2024-11-02 12:45:56,796,Delivered
2074,272,2024-10-23 07:20:56,2024-10-23 07:34:56,1372,Delivered
2075,79,2024-11-01 05:10:56,2024-11-01 05:22:56,783,Delivered
2076,75,2024-10-13 12:08:56,,1112,Cancelled
2077,147,2024-10-17 15:37:56,2024-10-17 15:51:56,122,Delivered
2078,186,2024-10-28 13:34:56,2024-10-28 13:43:56,1388,Delivered
2079,254,2024-10-21 14:38:56,2024-10-21 14:49:56,430,Delivered
2080,27,2024-10-09 13:35:56,2024-10-09 13:51:56,682,Delivered
2081,208,2024-11-06 22:27:56,2024-11-06 22:41:56,851,Delivered
2082,31,2024-10-28 14:21:56,2024-10-28 14:38:56,456,Delivered
2083,145,2024-11-12 09:34:56,2024-11-12 09:50:56,920,Delivered
2084,282,2024-10-11 20:42:56,2024-10-11 20:56:56,1219,Delivered
2085,62,2024-11-03 00:37:56,2024-11-03 00:53:56,708,Delivered
2086,85,2024-11-05 23:12:56,2024-11-05 23:26:56,1279,Delivered
2087,91,2024-11-11 20:03:56,2024-11-11 20:15:56,497,Delivered
2088,274,2024-11-15 11:16:56,2024-11-15 11:27:56,145,Delivered
2089,255,2024-11-11 15:26:56,2024-11-11 15:40:56,1238,Delivered
2090,56,2024-10-02 08:59:56,2024-10-02 09:15:56,868,Delivered
2091,292,2024-10-25 15:33:56,2024-10-25 15:41:56,387,Delivered
2092,240,2024-09-29 12:28:56,2024-09-29 12:42:56,615,Delivered
2093,172,2024-11-02 01:11:56,2024-11-02 01:26:56,1392,Delivered
2094,124,2024-10-23 01:28:56,2024-10-23 01:38:56,846,Delivered
2095,6,2024-10-25 21:01:56,2024-10-25 21:12:56,1473,Delivered
2096,77,2024-10-23 02:39:56,2024-10-23 02:54:56,1447,Delivered
2097,28,2024-10-20 15:36:56,2024-10-20 15:44:56,1186,Delivered
2098,232,2024-11-20 12:39:56,2024-11-20 12:56:56,1313,Delivered
2099,117,2024-10-03 02:04:56,2024-10-03 02:16:56,1442,Delivered
2100,178,2024-10-19 02:29:56,2024-10-19 02:44:56,164,Delivered
2101,227,2024-11-17 05:14:56,2024-11-17 05:31:56,962,Delivered
2102,253,2024-10-26 08:11:56,2024-10-26 08:19:56,1026,Delivered
2103,280,2024-10-23 19:34:56,2024-10-23 19:43:56,1261,Delivered
2104,173,2024-10-27 00:58:56,2024-10-27 01:13:56,560,Delivered
2105,261,2024-11-16 01:52:56,,914,Cancelled
2106,99,2024-10-12 09:18:56,2024-10-12 09:26:56,965,Delivered
2107,44,2024-11-09 12:00:56,2024-11-09 12:10:56,140,Delivered
2108,169,2024-09-30 19:25:56,2024-09-30 19:42:56,914,Delivered
2109,18,2024-10-15 04:44:56,2024-10-15 05:01:56,1014,Delivered
2110,66,2024-10-21 15:06:56,2024-10-21 15:17:56,967,Delivered
2111,142,2024-10-26 02:14:56,2024-10-26 02:29:56,1177,Delivered
2112,93,2024-11-03 01:46:56,2024-11-03 02:01:56,612,Delivered
2113,206,2024-11-02 20:07:56,2024-11-02 20:20:56,1042,Delivered
2114,204,2024-11-02 14:13:56,2024-11-02 14:22:56,564,Delivered
2115,264,2024-10-25 22:20:56,2024-10-25 22:37:56,245,Delivered
2116,12,2024-11-23 04:00:56,2024-11-23 04:16:56,613,Delivered
2117,222,2024-11-11 03:42:56,2024-11-11 03:52:56,659,Delivered
2118,21,2024-10-23 08:50:56,2024-10-23 09:02:56,732,Delivered
2119,211,2024-10-11 10:22:56,2024-10-11 10:32:56,530,Delivered
2120,114,2024-10-04 16:03:56,2024-10-04 16:17:56,656,Delivered
2121,69,2024-10-14 19:57:56,2024-10-14 20:09:56,1173,Delivered
2122,3,2024-10-24 17:25:56,2024-10-24 17:34:56,1294,Delivered
2123,213,2024-11-01 01:24:56,2024-11-01 01:38:56,1437,Delivered
2124,168,2024-10-27 02:49:56,2024-10-27 02:59:56,650,Delivered
2125,193,2024-10-26 02:47:56,2024-10-26 03:00:56,306,Delivered
2126,138,2024-10-27 01:28:56,2024-10-27 01:37:56,990,Delivered
2127,71,2024-11-05 23:12:56,2024-11-05 23:24:56,1078,Delivered
2128,60,2024-09-27 11:52:56,2024-09-27 12:07:56,637,Delivered
2129,2,2024-11-17 12:37:56,2024-11-17 12:50:56,1486,Delivered
2130,89,2024-11-22 00:41:56,2024-11-22 00:50:56,428,Delivered
2131,268,2024-10-11 01:25:56,2024-10-11 01:36:56,865,Delivered
2132,221,2024-11-21 13:39:56,2024-11-21 13:53:56,832,Delivered
2133,58,2024-10-10 08:53:56,2024-10-10 09:06:56,1405,Delivered
2134,83,2024-11-02 00:10:56,2024-11-02 00:19:56,1159,Delivered
2135,51,2024-10-24 02:07:56,2024-10-24 02:20:56,1418,Delivered
2136,132,2024-10-10 12:39:56,2024-10-10 12:56:56,1032,Delivered
2137,18,2024-11-09 21:03:56,2024-11-09 21:18:56,694,Delivered
2138,28,2024-10-22 02:38:56,2024-10-22 02:52:56,138,Delivered
2139,118,2024-10-24 08:49:56,2024-10-24 09:06:56,648,Delivered
2140,189,2024-10-10 02:17:56,2024-10-10 02:29:56,677,Delivered
2141,254,2024-11-14 18:17:56,2024-11-14 18:29:56,951,Delivered
2142,88,2024-10-18 13:48:56,,898,Cancelled
2143,33,2024-11-17 20:48:56,2024-11-17 20:58:56,652,Delivered
2144,159,2024-10-01 16:28:56,2024-10-01 16:45:56,1488,Delivered
2145,292,2024-11-14 05:42:56,2024-11-14 05:50:56,1212,Delivered
2146,37,2024-10-30 17:43:56,2024-10-30 17:53:56,591,Delivered
2147,15,2024-10-01 05:58:56,2024-10-01 06:10:56,570,Delivered
2148,208,2024-11-13 13:51:56,2024-11-13 14:01:56,409,Delivered
2149,262,2024-10-22 21:37:56,2024-10-22 21:52:56,717,Delivered
2150,133,2024-11-08 18:49:56,2024-11-08 18:58:56,364,Delivered
2151,176,2024-10-23 19:16:56,2024-10-23 19:33:56,747,Delivered
2152,233,2024-11-23 05:18:56,2024-11-23 05:30:56,907,Delivered
2153,191,2024-11-10 22:16:56,2024-11-10 22:27:56,636,Delivered
2154,290,2024-10-17 20:02:56,2024-10-17 20:14:56,808,Delivered
2155,59,2024-11-07 12:41:56,2024-11-07 12:54:56,1155,Delivered
2156,57,2024-11-15 06:50:56,2024-11-15 07:02:56,1084,Delivered
2157,255,2024-11-19 17:40:56,2024-11-19 17:48:56,751,Delivered
2158,256,2024-11-13 05:19:56,2024-11-13 05:32:56,1487,Delivered
2159,173,2024-11-11 06:00:56,2024-11-11 06:10:56,679,Delivered
2160,163,2024-10-07 09:57:56,2024-10-07 10:11:56,808,Delivered
2161,107,2024-10-18 23:42:56,2024-10-18 23:59:56,205,Delivered
2162,231,2024-11-08 09:41:56,2024-11-08 09:49:56,978,Delivered
2163,104,2024-10-23 14:22:56,2024-10-23 14:31:56,729,Delivered
2164,39,2024-11-21 11:19:56,2024-11-21 11:27:56,1003,Delivered
2165,94,2024-10-09 05:16:56,2024-10-09 05:25:56,1499,Delivered
2166,300,2024-11-19 15:06:56,2024-11-19 15:20:56,1440,Delivered
2167,104,2024-10-11 22:49:56,2024-10-11 22:58:56,1139,Delivered
2168,217,2024-10-15 03:17:56,2024-10-15 03:34:56,1298,Delivered
2169,146,2024-11-22 06:16:56,2024-11-22 06:24:56,500,Delivered
2170,44,2024-10-03 14:24:56,2024-10-03 14:37:56,1051,Delivered
2171,94,2024-09-29 06:30:56,2024-09-29 06:40:56,506,Delivered
2172,259,2024-10-11 13:29:56,2024-10-11 13:40:56,938,Delivered
2173,270,2024-11-04 20:21:56,2024-11-04 20:34:56,880,Delivered
2174,91,2024-10-05 05:35:56,2024-10-05 05:45:56,356,Delivered
2175,260,2024-11-21 04:57:56,2024-11-21 05:13:56,319,Delivered
2176,42,2024-11-03 04:11:56,2024-11-03 04:22:56,1155,Delivered
2177,112,2024-10-21 06:06:56,,319,Cancelled
2178,39,2024-10-20 16:37:56,2024-10-20 16:54:56,458,Delivered
2179,148,2024-10-19 23:21:56,2024-10-19 23:35:56,266,Delivered
2180,122,2024-11-15 00:37:56,2024-11-15 00:49:56,1021,Delivered
2181,139,2024-10-11 14:06:56,2024-10-11 14:23:56,246,Delivered
2182,163,2024-11-04 09:07:56,2024-11-04 09:15:56,954,Delivered
2183,48,2024-10-04 00:51:56,2024-10-04 01:06:56,1315,Delivered
2184,139,2024-11-20 16:37:56,2024-11-20 16:54:56,271,Delivered
2185,38,2024-10-01 01:12:56,2024-10-01 01:22:56,125,Delivered
2186,283,2024-10-13 11:50:56,2024-10-13 11:58:56,993,Delivered
2187,217,2024-11-16 12:24:56,2024-11-16 12:35:56,1414,Delivered
2188,280,2024-11-01 16:47:56,2024-11-01 16:57:56,1004,Delivered
2189,106,2024-11-14 23:01:56,2024-11-14 23:13:56,1000,Delivered
2190,30,2024-11-10 23:54:56,2024-11-11 00:07:56,1071,Delivered
2191,204,2024-11-03 21:14:56,2024-11-03 21:26:56,1186,Delivered
2192,96,2024-11-01 21:47:56,2024-11-01 22:00:56,861,Delivered
2193,199,2024-10-28 09:23:56,2024-10-28 09:36:56,175,Delivered
2194,143,2024-10-17 14:32:56,2024-10-17 14:42:56,1221,Delivered
2195,251,2024-10-22 09:19:56,2024-10-22 09:27:56,397,Delivered
2196,149,2024-11-20 07:50:56,2024-11-20 08:02:56,1191,Delivered
2197,94,2024-11-10 03:43:56,2024-11-10 03:52:56,272,Delivered
2198,191,2024-11-10 18:42:56,2024-11-10 18:53:56,787,Delivered
2199,111,2024-11-03 22:33:56,2024-11-03 22:47:56,620,Delivered
2200,233,2024-10-05 04:01:56,2024-10-05 04:11:56,1135,Delivered
2201,96,2024-10-21 13:39:56,2024-10-21 13:47:56,640,Delivered
2202,145,2024-10-27 21:58:56,,384,Cancelled
2203,190,2024-11-06 03:40:56,2024-11-06 03:51:56,797,Delivered
2204,167,2024-10-08 23:32:56,2024-10-08 23:43:56,145,Delivered
2205,294,2024-10-14 14:51:56,2024-10-14 15:01:56,1098,Delivered
2206,257,2024-11-18 16:05:56,2024-11-18 16:19:56,561,Delivered
2207,199,2024-10-03 11:34:56,2024-10-03 11:48:56,376,Delivered
2208,105,2024-11-16 07:44:56,2024-11-16 07:59:56,771,Delivered
2209,195,2024-10-08 19:32:56,,1074,Cancelled
2210,296,2024-10-15 12:08:56,2024-10-15 12:21:56,1098,Delivered
2211,101,2024-10-04 00:36:56,2024-10-04 00:48:56,802,Delivered
2212,52,2024-11-10 17:12:56,2024-11-10 17:27:56,1105,Delivered
2213,207,2024-10-12 08:55:56,2024-10-12 09:10:56,590,Delivered
2214,286,2024-10-15 10:59:56,2024-10-15 11:07:56,1453,Delivered
2215,100,2024-11-18 13:12:56,2024-11-18 13:29:56,610,Delivered
2216,253,2024-10-15 07:26:56,2024-10-15 07:35:56,810,Delivered
2217,281,2024-09-28 14:09:56,2024-09-28 14:19:56,514,Delivered
2218,124,2024-11-13 01:41:56,2024-11-13 01:52:56,1212,Delivered
2219,292,2024-11-07 04:59:56,2024-11-07 05:13:56,1003,Delivered
2220,148,2024-10-30 02:55:56,2024-10-30 03:03:56,1115,Delivered
2221,41,2024-11-08 04:58:56,2024-11-08 05:11:56,1441,Delivered
2222,208,2024-11-01 06:39:56,2024-11-01 06:52:56,130,Delivered
2223,292,2024-10-03 07:41:56,2024-10-03 07:52:56,458,Delivered
2224,229,2024-10-16 21:49:56,2024-10-16 21:58:56,866,Delivered
2225,178,2024-10-06 01:08:56,2024-10-06 01:23:56,469,Delivered
2226,119,2024-11-18 08:25:56,2024-11-18 08:38:56,1119,Delivered
2227,120,2024-11-15 07:01:56,2024-11-15 07:15:56,227,Delivered
2228,54,2024-11-15 21:14:56,2024-11-15 21:27:56,205,Delivered
2229,151,2024-10-02 16:43:56,2024-10-02 16:57:56,467,Delivered
2230,1,2024-10-05 08:25:56,2024-10-05 08:36:56,1363,Delivered
2231,208,2024-10-20 18:08:56,2024-10-20 18:23:56,1182,Delivered
2232,244,2024-11-21 12:32:56,2024-11-21 12:44:56,1353,Delivered
2233,46,2024-10-03 01:37:56,2024-10-03 01:51:56,1460,Delivered
2234,240,2024-10-06 18:52:56,2024-10-06 19:09:56,927,Delivered
2235,236,2024-10-16 17:43:56,2024-10-16 17:58:56,1013,Delivered
2236,1,2024-10-14 01:41:56,2024-10-14 01:51:56,1200,Delivered
2237,114,2024-10-31 17:39:56,,874,Cancelled
2238,147,2024-11-16 21:36:56,2024-11-16 21:52:56,369,Delivered
2239,160,2024-10-07 03:18:56,2024-10-07 03:33:56,360,Delivered
2240,246,2024-10-04 10:55:56,2024-10-04 11:03:56,1104,Delivered
2241,27,2024-11-22 12:32:56,2024-11-22 12:49:56,503,Delivered
2242,137,2024-11-02 00:55:56,2024-11-02 01:03:56,811,Delivered
2243,153,2024-11-22 23:28:56,2024-11-22 23:36:56,641,Delivered
2244,50,2024-11-01 21:32:56,2024-11-01 21:40:56,408,Delivered
2245,55,2024-10-20 21:59:56,2024-10-20 22:10:56,947,Delivered
2246,260,2024-11-01 02:57:56,2024-11-01 03:14:56,970,Delivered
2247,279,2024-10-09 02:02:56,2024-10-09 02:12:56,637,Delivered
2248,126,2024-11-09 17:59:56,2024-11-09 18:12:56,1122,Delivered
2249,291,2024-10-06 12:19:56,2024-10-06 12:34:56,433,Delivered
2250,280,2024-10-25 09:01:56,2024-10-25 09:11:56,1089,Delivered
2251,112,2024-10-15 14:01:56,2024-10-15 14:18:56,440,Delivered
2252,59,2024-10-27 16:16:56,2024-10-27 16:29:56,1007,Delivered
2253,151,2024-09-30 23:40:56,2024-09-30 23:52:56,207,Delivered
2254,152,2024-11-18 04:15:56,2024-11-18 04:27:56,1054,Delivered
2255,161,2024-11-18 15:41:56,2024-11-18 15:55:56,838,Delivered
2256,198,2024-11-11 21:53:56,2024-11-11 22:03:56,880,Delivered
2257,228,2024-10-07 04:53:56,2024-10-07 05:10:56,932,Delivered
2258,297,2024-11-13 15:24:56,2024-11-13 15:34:56,1118,Delivered
2259,191,2024-10-28 14:36:56,2024-10-28 14:46:56,742,Delivered
2260,163,2024-10-07 16:45:56,2024-10-07 17:01:56,416,Delivered
2261,2,2024-10-03 11:28:56,2024-10-03 11:41:56,513,Delivered
2262,143,2024-10-15 11:38:56,2024-10-15 11:53:56,1112,Delivered
2263,108,2024-10-09 20:51:56,2024-10-09 21:01:56,1054,Delivered
2264,6,2024-10-22 23:55:56,2024-10-23 00:12:56,318,Delivered
2265,194,2024-09-27 01:40:56,2024-09-27 01:57:56,1337,Delivered
2266,41,2024-09-30 21:10:56,2024-09-30 21:24:56,234,Delivered
